AR_id,Numero_notice,ISBN
4205,0000569121,2760932222
4206,0003911596,9782760933194
4207,0006475172,9782760948518
4208,0004786677,9782760933910
4209,0005755626,9782760947726
4210,0004794330,9782760933859
4211,0004917543,9782760933996
4212,0000612192,2760932478
4213,0004885990,9782760947030
4214,0005455108,9782760933811
4215,0003823492,9782413045977
4216,0003618519,9782760932982
4217,0005756048,9782760947689
4218,0004450494,9782760933620
4219,0004552911,9782760933736
4220,0001368716,9782760932517
4221,0005978712,9782760947931
4222,0005636348,9782760947535
4223,0006607095,9782760948778
4224,0004436519,9782760933606
4225,0003621611,9782760932999
4226,0006287442,9782760948303
4227,0006289092,9782760948327
4228,0006195309,9782760948082
4229,0003060110,2760932710
4230,0005083839,9782760947092
4231,0004787870,9782760933828
4232,0005382827,9782760947344
4233,0005865424,9782760947849
4234,0003187043,2760932842
4235,0004098282,9782760933392
4236,0006176457,9782760948112
4237,0006359945,9782760947368
4238,0004106321,9782760933354
4239,0002662382,2760932591
4240,0003186515,9782760932777
4241,0004306222,9782760933552
4242,0005182810,9782760936232
4243,0003193327,2760932788
4244,0004806114,9782760933927
4245,0005400121,9782760947351
4246,0005635922,9782760947641
4247,0004303083,9782760933569
4248,0005245655,9782760947269
4249,0006449419,9782760948594
4250,0006387891,9782760951518
4251,0006328679,9782760948280
4252,0005524723,9782760947450
4253,0006475181,9782760936942
4254,0006245750,9782760948068
4255,0006387294,9782760948464
4256,0005371977,9782760947337
4257,0002558062,2760932559
4258,0005766848,9782760947696
4259,0005890206,9782760947832
4260,0004552913,9782760933651
4261,0006607096,9782760948815
4262,0003066008,2760932729
4263,0004306225,9782760933538
4264,0001368720,2760932532
4265,0005865429,9782760947856
4266,0006621848,9782760948709
4267,0005865456,9782760947863
4268,0005660997,9782760947566
4269,0006329980,9782760948075
4270,0006001512,9782760947962
4271,0003349525,9782760932883
4272,0005635914,9782760947597
4273,0005879462,9782760947887
4274,0004002015,9782760933309
4275,0003187040,2760932796
4276,0005883708,9782760947801
4277,0004844707,9782760933835
4278,0003911585,9782760933279
4279,0004885970,9782760933965
4280,0004070442,9782760933361
4281,0003179332,9782760932807
4282,0003768496,9782760933088
4283,0002558066,2760932540
4284,0004885930,9782760947023
4285,0006685591,9782760948723
4286,0000616349,9782760932487
4287,0005890228,9782760947788
4288,0003610711,9782760933019
4289,0000593844,2760932397
4290,0004005397,9782760933293
4291,0000576787,2760932362
4292,0005129482,9782760947207
4293,0005983925,9782760948020
4294,0006195100,9782760948211
4295,0005985297,9782760947979
4296,0005660535,9782760947610
4297,0005879538,9782760947870
4298,0004786039,9782760933934
4299,0005400142,9782760947283
4300,0005487121,9782760947467
4301,0006245770,9782760948099
4302,0003064965,2760965139
4303,0000612208,2760932427
4304,0000593845,2760932389
4305,0005467995,9782760947481
4306,0000628024,2760932508
4307,0005633331,9782760947528
4308,0006245771,9782760948051
4309,0006351808,9782760948419
4310,0005792745,9782760947719
4311,0006197811,9782760948105
4312,0005890217,9782760947740
4313,0006276560,9782760948334
4314,0003911594,9782760933224
4316,0003771899,9782760933149
4317,0000612193,9782760932494
4318,0003775017,9782760933095
4319,0006209680,9782760936737
4321,0004786036,9782760933941
4322,0005364441,9782760947276
4323,0003615255,9782760933026
4324,0004907955,9782760947016
4325,0003260913,9782760932852
4326,0004301981,9782760933545
4327,0003057920,2760932699
4328,0004002016,9782760933316
4329,0005865420,9782760947894
4330,0005865427,9782760947900
4331,0003631604,9782760928275
4332,0004799195,9782760933798
4333,0006169324,9782760904682
4334,0004098269,9782760933408
4335,0006387859,9782760948471
4336,0003615256,9782760933064
4337,0004093416,9782760933415
4338,0005989685,9782760947955
4339,0003922683,9782760933217
4340,0003349503,9782760932937
4341,0006560708,9782760948495
4342,0006458415,9782760948532
4343,0004575300,9782760933705
4344,0006195302,9782760948150
4345,0005125355,9782760947115
4346,0006463184,9782760948556
4347,0002662367,2760932583
4348,0003179334,2760932834
4349,0004552910,9782760933637
4350,0004575305,9782760933682
4351,0005352758,9782760947375
4352,0006175488,9782760948143
4353,0000593830,2760932400
4354,0003193326,2760932826
4355,0006062512,9782760948006
4356,0005083843,9782760947108
4357,0004786678,9782760933903
4358,0003911620,9782760933231
4359,0000601772,2760932303
4360,0006245777,9782760948167
4361,0004915982,9782760947009
4362,0005475999,9782760947504
4363,0005421787,9782760936539
4364,0005633335,9782760947580
4365,0005212422,9782760947238
4366,0003921847,9782760933200
4367,0005071893,9782760947177
4368,0006288968,9782760948341
4369,0006245813,9782760948266
4370,0006195299,9782760948129
4371,0004572297,9782760933668
4372,0005059383,9782760947160
4373,0005515148,9782760947474
4374,0003203524,2760965171
4375,0005071896,9782760947214
4376,0005254626,9782760947252
4377,0005365114,9782760947382
4378,0004098250,9782760933330
4379,0005633343,9782760947634
4380,0006462325,9782760948365
4381,0004653135,9782760933750
4382,0006610136,9782760948822
4383,0006343109,9782760948310
4384,0005876962,9782760947764
4385,0003623973,9782760933071
4386,0005797056,9782760947658
4387,0003783499,9782760933118
4388,0006610137,9782760948730
4389,0006296324,9782760948273
4390,0004556298,9782760933699
4391,0005059389,9782760947122
4392,0003338359,9782760932975
4393,0006176458,9782760948181
4394,0006525018,9782760948525
4395,0003054067,2760932664
4396,0004548315,9782760933675
4397,0004302012,9782760933521
4398,0006353427,9782760948433
4399,0002662385,2760932605
4400,0006353473,9782760948402
4401,0000558456,2760932311
4402,0003618523,9782760933033
4403,0006175497,9782760948242
4404,0006607184,9782760948457
4405,0005400116,9782760947436
4406,0005629404,9782760947627
4407,0005125361,9782760947139
4408,0006589164,9782760948488
4409,0006563687,9782760948648
4410,0005633350,9782760947443
4411,0006607193,9782760948716
4412,0006607195,9782760948785
4413,0006454760,9782760948501
4414,0000569114,2760932354
4415,0005515710,9782760947498
4416,0004548336,9782760933644
4417,0005983882,9782760947986
4418,0003775026,9782760933125
4419,0000612207,9782760932449
4420,0003065041,2760965147
4421,0004670488,9782760933767
4422,0003613491,9782760965195
4423,0004885851,9782760912793
4424,0005401481,9782760947313
4425,0004442140,9782760933613
4426,0004806132,9782760933873
4427,0006265951,9782760948198
4428,0000576770,2760932338
4429,0005635930,9782760947559
4430,0003613492,9782760933040
4431,0005059392,9782760947146
4432,0005059394,9782760947191
4433,0006463187,9782760948389
4434,0004093442,9782760933347
4435,0005071900,9782760947184
4436,0006657409,9782760948563
4437,0005400131,9782760947306
4438,0003913772,9782760933248
4440,0005495011,9782760936546
4441,0005254769,9782760947245
4442,0000576785,2760965023
4445,0004183681,9782760907812
4450,0004301985,9782760933590
4451,0002662323,2760932621
4452,0005364490,9782760912939
4453,0003059395,2760932702
4455,0003122748,2760932753
4457,0006562099,9782749163512
4458,0003785972,9782760933132
4459,0003062843,2760932737
4460,0004795779,9782760933897
4462,0003348518,9782760932951
4463,0003186516,9782760932814
4464,0003344050,9782760932906
4467,0006387302,9782760948426
4468,0005637355,9782330087395
4469,0004786088,9782760933842
4471,0003627690,9782760933002
4473,0003203398,9782760925823
4475,0000576783,2760965015
4476,0005635917,9782760913011
4477,0002936531,2760932656
4479,0005071840,9782760947047
4480,0002541485,2760923568
4482,0004091375,9782760933422
4483,0003338377,9782760932968
4484,0003338381,9782760926844
4485,0005421786,9782760936485
4486,0003124491,2760925390
4488,0003915547,9782760933262
4489,0003333408,9782760932890
4490,0004786671,9782760933880
4492,0004310550,9782760908284
4493,0000612202,9782742740291
4494,0003064675,2742759204
4496,0000569122,2760921050
4497,0005083876,9782760912823
4498,0005673127,9782760936607
4499,0003672328,9782760928909
4500,0004106325,9782760907133
4501,0000593824,2760922154
4502,0004136663,9782760933453
4503,0003800564,9782760929302
4504,0005108861,9782760912830
4505,0003072252,2742759697
4506,0002899193,2742753354
4507,0006205357,9782760913257
4508,0003069388,2742757902
4509,0005083893,9782760936133
4510,0002558057,2760932567
4511,0004578848,9782760912632
4512,0000616351,2760922847
4513,0005908030,9782760913103
4514,0003203525,2742764844
4515,0002899187,2742753419
4516,0003203791,2742766022
4517,0003069389,2742755721
4518,0005382903,9782760912922
4519,0004785855,9782760912731
4520,0006195604,9782330129460
4521,0003922634,9782760928176
4522,0000593818,2742735143
4523,0006389635,9782760913288
4524,0000623317,9782742741830
4525,0005487736,9782760936508
4527,0003228769,9782895403302
4528,0003328496,9782895403524
4529,0003212797,9782895403111
4530,0003203721,9782895402947
4531,0004055875,9782895405467
4532,0004243342,9782895405818
4533,0004146886,9782895405801
4534,0003203709,9782895403128
4535,0000588935,2922868044
4536,0000579515,2922868028
4537,0000579512,2922868001
4538,0004670494,9782923682365
4539,0004019272,9782923682204
4540,0005637362,9782923682594
4541,0003532715,9782922868609
4542,0005467986,9782923682587
4543,0002655366,2922868257
4544,0005091989,9782923682495
4545,0006176439,9782923682662
4546,0005400139,9782923682556
4547,0003867936,9782923682112
4548,0002592371,2922868168
4549,0003047427,2922868230
4550,0005633859,9782924113080
4551,0005181874,9782981199997
4552,0000557159,2922469158
4553,0006324744,9782924888056
4554,0005882288,9782924888025
4555,0006064837,9782924888032
4556,0006343073,9782924888063
4557,0005851786,9782924888001
4558,0004044754,9782895850885
4559,0004265797,9782895852674
4560,0004294537,9782895853343
4561,0004350192,9782895853039
4562,0004044760,9782895851097
4563,0004044760,9782895851103
4564,0004145206,9782895852223
4565,0004265796,9782895852292
4566,0004265796,9782895852308
4567,0004145203,9782895852179
4568,0004145195,9782895851035
4569,0004038887,9782895850854
4570,0004038887,9782895850861
4571,0004065610,9782895852346
4572,0003933752,9782895851196
4573,0004265806,9782895852421
4574,0004044766,9782895851028
4575,0004044770,9782895850984
4576,0004350184,9782895853046
4577,0004350184,9782895854579
4578,0004044756,9782895851516
4579,0004044756,9782895851523
4580,0004156378,9782895851127
4581,0004156378,9782895851134
4582,0004442224,9782895852933
4583,0004442224,9782895852940
4584,0004442224,9782895852957
4585,0004350197,9782895852643
4586,0004350197,9782895852650
4587,0004350197,9782895852667
4588,0004350197,9782895855552
4589,0004442230,9782895852841
4590,0004442230,9782895852858
4591,0004044765,9782895851646
4592,0004156388,9782895852551
4593,0004265821,9782895852681
4594,0004156391,9782895852315
4595,0004156391,9782895852322
4596,0004156391,9782895852339
4597,0004156391,9782895853015
4598,0004156391,9782895854012
4599,0004156391,9782895854210
4600,0006087339,2897832770
4602,0004491570,9782895854586
4603,0006385918,2897835214
4604,0006370165,2897834048
4605,0006258160,2897833688
4607,0005777895,9782895859994
4608,0006376283,2897835249
4609,0005914164,9782897832643
4610,0005302228,9782895857723
4611,0006373196,2897835303
4612,0005819805,9782897830298
4613,0005714618,9782897830922
4614,0005714617,9782897830953
4615,0005495059,9782895859475
4616,0005777825,9782897831325
4617,0005893156,9782897830670
4618,0005591243,9782895859345
4619,0006203285,2897833300
4620,0006116446,2897833130
4621,0006603256,2897835672
4622,0005946989,9782897831745
4623,0005946989,9782897831776
4624,0005946988,9782897832452
4625,0005946988,9782897832483
4626,0005946988,9782897832513
4627,0003212982,9782980901812
4628,0006457990,9782897835460
4629,0006373198,9782897834647
4630,0006074428,2897832630
4631,0006287868,2897834250
4635,0005412522,9782895857532
4636,0006371811,2897834676
4637,0006109181,9782897832865
4638,0005445121,9782895858225
4639,0005445121,9782895858256
4640,0005445121,9782895858287
4641,0006116448,2897833270
4642,0005946974,9782897832094
4643,0006371810,9782897834104
4644,0006371810,9782897834289
4646,0006111437,9782897832896
4647,0006111437,9782897832926
4648,0006111437,9782897832957
4649,0005834875,9782895858638
4650,0005834875,9782895858645
4651,0005834875,9782895858652
4652,0005463456,9782895858850
4654,0006583933,2897835974
4655,0005834866,9782897831110
4657,0006695410,9782897835279
4658,0005445100,9782895859413
4660,0006074427,2897832800
4661,0006087340,2897832150
4662,0005753626,9782895856214
4664,0006370166,2897835095
4665,0005834852,9782897831448
4666,0006457992,2897834870
4668,0005946991,9782897831714
4669,0003791279,9782895850472
4670,0003791279,9782895850489
4671,0006583932,2897835885
4672,0006427531,9782897834463
4673,0005834878,9782897831080
4674,0005463461,9782895858485
4675,0005463461,9782895858515
4676,0005463461,9782895858546
4677,0005714640,9782897830359
4678,0006175555,9782897833534
4681,0006109182,2897832746
4682,0005412511,9782895858348
4683,0005834881,9782897831622
4684,0005573376,9782897830045
4685,0005573376,9782897830076
4686,0005573376,9782897830106
4688,0006373197,2897832304
4691,0006324413,2897833351
4692,0005914180,9782897831479
4693,0005914180,9782897831509
4694,0005914180,9782897833817
4695,0006324415,9782897834340
4697,0006239369,9782897834074
4698,0006239369,9782897834944
4699,0005412512,9782895851080
4700,0005412512,9782895851141
4701,0006237449,2897833564
4702,0004595194,9782895855033
4703,0004595194,9782895855040
4704,0004595194,9782895855057
4705,0004595194,9782895855064
4707,0005573359,9782897830137
4708,0005946996,9782897832186
4709,0005463478,9782895859215
4710,0005239719,9782895857211
4711,0005045463,9782895857266
4712,0005045901,9782895857181
4713,0005216701,9782895857327
4714,0004733262,9782895855637
4715,0005045883,9782895857037
4716,0004486081,9782898082467
4717,0003933740,9782895851158
4718,0003933740,9782895851165
4719,0003933740,9782895851172
4720,0003933740,9782895852742
4721,0003933740,9782895852971
4722,0003933740,9782895853022
4723,0004485816,9782895854104
4724,0004867351,9782895855576
4725,0004751167,9782895854241
4726,0005302229,9782895857457
4729,0005239721,9782895858072
4730,0005011229,9782895856603
4731,0005369672,9782895856573
4732,0005369672,9782895858942
4733,0005369672,9782897832032
4734,0005369672,9782897834753
4735,0005239724,9782895857983
4736,0005329236,9782895858010
4737,0005292110,9782895858669
4738,0004847832,9782895856030
4739,0004847832,9782895856061
4740,0004847832,9782895856092
4741,0004847832,9782895856122
4742,0005045472,9782895855606
4743,0005288185,9782895858102
4744,0005329254,9782895858317
4745,0005216700,9782895857389
4746,0004867349,9782895856290
4747,0004681623,9782895854289
4748,0004724414,9782895855019
4749,0004724414,9782895855026
4750,0004724414,9782895857006
4751,0004724414,9782895858911
4752,0005161246,9782895857938
4753,0005292109,9782895857297
4754,0005045473,9782895856856
4755,0004486089,9782895854500
4756,0004486089,9782895854517
4757,0004793240,9782895854296
4758,0005352396,9782895858805
4759,0004867361,9782895855538
4760,0005216718,9782895857068
4761,0005329256,9782895857099
4762,0005329256,9782895857129
4763,0005329256,9782895858881
4764,0005045887,9782895856320
4765,0004772043,9782895855910
4766,0003731657,9782895850151
4767,0003731657,9782895850281
4768,0003731657,9782895852698
4769,0004869323,9782895856429
4770,0004485812,9782895853350
4771,0004442217,9782895854050
4772,0005161247,9782895857358
4773,0005607139,9782895857778
4774,0005607139,9782895857860
4775,0005607139,9782897833213
4776,0003827000,9782895850748
4777,0003827000,9782895850755
4778,0003827000,9782895850977
4779,0003827000,9782895852247
4780,0004867369,9782895855941
4781,0004867369,9782895855972
4782,0004867369,9782895856009
4783,0005292118,9782895858164
4784,0004595188,9782895853374
4785,0004837866,9782895856450
4786,0005045478,9782895855545
4787,0004442229,9782895853367
4788,0005302245,9782895858133
4789,0005252880,9782895857501
4790,0004485830,9782895854272
4791,0004733288,9782895855569
4792,0005161254,9782895857150
4793,0004724428,9782895854494
4794,0004485826,9782895853077
4795,0004485826,9782895853084
4796,0004485826,9782895853091
4797,0004847846,9782895856740
4798,0005045902,9782895856634
4799,0005045902,9782895856665
4800,0005045902,9782895856696
4801,0004869343,9782895855484
4802,0004869343,9782895855491
4803,0004869343,9782895855507
4804,0004751164,9782895855071
4805,0004751164,9782895855088
4806,0004751164,9782895855095
4807,0005239738,9782895858041
4808,0004847830,9782895856351
4811,0005463447,9782895859772
4812,0006586714,9782897833657
4814,0006237451,2897834013
4815,0006606203,9782897835033
4816,0005714613,9782897830519
4817,0006371812,9782897833923
4818,0006371812,9782897833954
4819,0006371812,9782897833985
4820,0005714609,9782897831059
4822,0005849729,9782897830328
4823,0006116451,2897831863
4824,0005849724,9782897831806
4825,0006005281,9782897831837
4826,0005849721,9782897831141
4827,0006192793,2897833327
4828,0005834891,9782897830649
4829,0005045481,9782895856269
4830,0005714657,9782895856238
4831,0006239335,2897832835
4832,0006385917,2897835001
4834,0006274641,2897834196
4835,0005946968,9782897832711
4836,0006116449,2897833505
4837,0005714654,9782897831011
4838,0005834884,9782897832063
4839,0005834883,9782897831684
4841,0006237450,2897833629
4842,0005819826,9782897830168
4843,0005591265,9782895850991
4844,0006175557,2897833246
4845,0005819815,9782897831929
4846,0005573365,9782895859376
4847,0004211306,9782894193266
4848,0005975880,9782894196779
4849,0005075950,9782894195338
4850,0005920354,9782894196731
4851,0005503254,9782894195949
4852,0004885893,9782894194089
4853,0003627147,9782894192849
4854,0006326395,9782894197288
4855,0006054762,9782894196243
4856,0006462658,9782894197639
4857,0006164788,9782894197073
4858,0005274294,9782894195000
4859,0005075961,9782894195369
4860,0005371729,9782894195727
4861,0004641112,9782894194270
4862,0006621721,9782894197936
4863,0003772263,9782894192931
4864,0003787598,9782894192955
4865,0003288435,9782894192658
4866,0003934180,9782894193075
4867,0000555118,2894191677
4868,0004359738,9782894193433
4869,0000624442,2894192029
4870,0002599958,2894192231
4871,0002599954,2894192258
4872,0000572084,2894191693
4873,0004553336,9782894193815
4874,0004004053,9782894193136
4875,0003896949,9782894193020
4876,0000619439,2894191936
4877,0004456497,9782894193464
4878,0003130401,2894192479
4879,0003875045,9782922265736
4880,0004306024,9782922265941
4881,0006285500,9782924914311
4882,0003510031,9782922265521
4883,0006285499,2924914345
4885,0006588066,2924914728
4886,0004037870,9782895494454
4887,0004037870,9782895494461
4888,0004037870,9782895497028
4889,0003017860,2-89549-178-X
4890,0003203795,9782895492368
4891,0000565140,2921775921
4892,0004134900,9782895494539
4893,0000567635,2895490198
4894,0004945989,9782895497387
4895,0004945989,9782895497646
4896,0004878907,9782895497202
4897,0004878907,9782895497424
4898,0004878907,9782895497660
4899,0005522754,9782895497752
4900,0000562757,2921775913
4901,0000565146,2895490015
4902,0000567651,2895490082
4903,0002989241,2895491747
4904,0000606228,9782895490586
4905,0000567640,2895490163
4906,0000567642,2895490147
4907,0000582272,9782895490302
4908,0000623725,9782895491019
4909,0004943083,9782895497363
4910,0006349993,9782897687779
4911,0005130163,9782895497400
4912,0003782009,9782895494034
4913,0006094924,9782895497806
4914,0000623724,2895490554
4915,0000606230,2895490708
4916,0000593204,2895490562
4917,0000641722,2895490953
4918,0000565136,2921775972
4920,0003056450,2895491879
4921,0003122841,2895492190
4922,0000565129,2921775905
4923,0000582263,2895490317
4924,0000784751,2895490961
4925,0004002684,9782895494324
4926,0000582269,2895490295
4927,0004037855,9782895494218
4928,0002540591,2895491194
4929,0000606224,9782895490647
4930,0000567652,2921775379
4931,0004007106,9782895494348
4932,0000567644,2895490112
4933,0000593211,2-89549-052-X
4934,0000582270,2895490287
4935,0003134870,2895492263
4936,0000565143,2895490031
4937,0002556069,2895491216
4938,0000582256,2895490260
4939,0000606229,2895490619
4940,0004183510,9782895494928
4941,0000565138,2921775956
4942,0000567647,2895490201
4943,0003913688,9782895494300
4944,0002855156,2895491410
4945,0002658546,2895490902
4946,0000606232,2895490775
4947,0002923988,2895491607
4948,0000582259,2895490279
4949,0000582279,2895490414
4950,0000615517,2895490864
4951,0000582271,2895490236
4952,0000567649,2921775964
4953,0000593203,2895490511
4954,0000565132,2895490074
4955,0000619590,2895490929
4956,0003554213,9782895493099
4957,0003842789,9782895494065
4958,0000593202,2-89549-049-X
4959,0003911527,9782896570577
4960,0006456976,9782760336537
4961,0006691018,9782760334250
4962,0006359324,9782760331747
4963,0006353428,9782760331686
4964,0002597770,2980734241
4965,0004829856,9782923864235
4966,0005722269,9782923864563
4967,0004318640,9782923864075
4968,0000624510,2980734233
4969,0004593871,9782923864143
4970,0005908680,9782923864600
4971,0003868411,9782980963292
4972,0006193623,9782923864624
4973,0006005039,9782923864648
4974,0004128685,9782923864051
4975,0000612221,2980734225
4976,0006428947,9782923864747
4977,0003969863,9782923864006
4978,0000590318,9782922776041
4979,0003965044,9782923844336
4980,0004815544,9782924186527
4981,0006595808,2897631430
4982,0005049148,9782924186824
4983,0004306682,9782924186084
4984,0006125749,2897630825
4985,0006434778,9782897631185
4986,0006404085,2897631120
4987,0006608362,2897631465
4988,0004882057,9782924186688
4989,0006258197,2897630922
4990,0005206366,9782897630041
4991,0005045892,9782924186886
4992,0005233617,9782897630089
4993,0006262911,2897630949
4994,0006360371,2897631023
4995,0005442739,9782897630324
4996,0004653185,9782924186329
4997,0005316557,9782897630201
4998,0005233616,9782897630065
4999,0005852388,9782897630683
5000,0004518062,9782924186244
5001,0004649269,9782924186442
5002,0005849660,9782897630607
5003,0004538761,9782924186282
5004,0005315393,9782897630287
5005,0006387310,9782897631000
5006,0006387244,9782897631031
5007,0005468372,9782897630362
5008,0004804550,9782924186640
5009,0005463480,9782897630447
5010,0005777891,9782897630539
5011,0005872525,9782897630645
5012,0006252466,2897630906
5013,0005745400,9782897630508
5014,0004865480,9782924186664
5015,0005316563,9782897630225
5016,0005661914,9782897630461
5017,0005329275,9782897630263
5018,0005129254,9782924186947
5019,0005054068,9782924186862
5020,0005239694,9782897630164
5021,0004662307,9782924186480
5022,0006581912,2897631287
5023,0005508241,9782897630386
5024,0005162748,9782897630003
5025,0006125746,2897630884
5026,0004085320,9782923844725
5027,0004154461,9782923844800
5029,0004085347,9782923844541
5030,0004166046,9782923844862
5031,0003995452,9782923844510
5032,0004594252,9782924186404
5033,0004457722,9782924186183
5034,0004106964,9782923844787
5035,0003890552,9782923844053
5036,0004297631,9782924186008
5037,0004102105,9782923844763
5038,0003927410,9782923844305
5039,0004354794,9782924186145
5041,0004194075,9782923844886
5042,0004279992,9782923844220
5043,0004388092,9782924186169
5044,0006624333,9782895787402
5045,0000573798,2702429890
5046,0004653651,9782764809785
5047,0004915916,9782764810880
5048,0003523507,9782764803554
5049,0002564343,2-7648-0105-X
5050,0004064064,9782330048334
5051,0005044513,9782764807330
5052,0005147931,9782764810866
5053,0005547110,9782764812310
5054,0005834849,9782764811696
5055,0006109227,9782764813522
5056,0000605451,2764801831
5057,0002855542,2764801823
5058,0005617350,9782764812426
5059,0003100525,2764802870
5060,0005149793,9782764811085
5062,0000553450,2891118391
5063,0004093826,9782764805015
5064,0005297254,9782764811863
5065,0005204388,2897220600
5066,0002658025,2764800975
5067,0006328397,2764812795
5068,0000613247,2764800010
5069,0004681767,9782764810422
5070,0004611407,9782764810163
5071,0005580194,9782764812259
5072,0004639961,9782764809464
5073,0000603175,9782891119726
5074,0003819234,9782764804681
5075,0006239337,2764813856
5076,0003745965,9782764804193
5077,0003331096,9782764803776
5078,0003072029,2764802773
5079,0006442832,9782764814901
5080,0004857600,9782764810460
5081,0003983821,9782764804223
5082,0004603595,9782764808337
5083,0004603595,9782764808344
5084,0004603595,9782764808351
5085,0004603595,9782764808368
5086,0005431112,9782764812013
5087,0003605208,9782764804360
5088,0005753273,9782764812303
5089,0000574976,2891119096
5090,0005071165,9782764811160
5091,0004543482,9782764809273
5092,0005982870,2764812477
5093,0006439593,9782764814475
5094,0005992486,2764813171
5095,0004299530,9782764805404
5096,0004156376,9782764805589
5097,0006328443,2764813295
5098,0005149800,9782764811726
5099,0006386992,2764814518
5100,0005824678,9782764812501
5101,0003871922,9782764805152
5102,0003054635,2764802137
5103,0002858785,2764801327
5104,0002912127,2764801688
5105,0003505263,9782764803523
5106,0003505263,9782764803639
5107,0003505263,9782764803677
5108,0003505263,9782764803684
5109,0003505263,9782764803691
5110,0003505263,9782764803707
5111,0003505263,9782764809426
5112,0005973547,9782764813461
5113,0000555367,2891118812
5114,0006109219,2764813309
5115,0003529381,9782764802373
5116,0004603601,9782764809440
5117,0004603601,9782764809488
5118,0004603601,9782764809495
5119,0006287881,2764813473
5120,0005315387,9782764811870
5121,0004639968,9782924997819
5122,0003656432,9782764803769
5123,0005413857,9782764811917
5124,0004639969,9782764809839
5125,0005044565,9782764810613
5126,0005824697,9782764812747
5127,0005295286,9782764811719
5128,0006583531,2764814550
5129,0003038690,2764801696
5130,0006109224,2764813449
5131,0002523919,2764800983
5132,0005431100,9782764810569
5133,0006192821,9782764813782
5134,0002520036,2764800592
5135,0004354202,9782764808221
5136,0000578645,2891119320
5137,0006386994,2764814399
5138,0004735252,9782764808023
5139,0004735252,9782764808030
5140,0004546938,9782764808627
5141,0005043941,9782764811047
5142,0002515000,2764800630
5143,0003819236,9782764804810
5144,0005946944,9782764812846
5145,0000590192,2891119584
5146,0002650811,9782764801536
5147,0002514980,2764802358
5148,0005149802,9782764811191
5149,0005149802,9782764811207
5150,0003806177,9782764804261
5151,0005043310,9782764810552
5152,0003534297,9782764804179
5153,0006268467,2764814070
5154,0005413861,9782764811948
5155,0004267663,9782764805145
5156,0003800067,9782764804780
5157,0006404677,2764814011
5158,0005925720,9782764813188
5159,0004737378,9782764808740
5160,0004737378,9782764808757
5161,0004737378,9782764808764
5162,0002552899,9791094428153
5163,0004451167,9782764808450
5164,0004451167,9782764808467
5165,0004451167,9782764809358
5166,0000567163,2891118901
5167,0000567163,2891119347
5168,0004160830,9782764805169
5169,0004160830,9782764805176
5170,0004160830,9782764805183
5171,0004844805,9782764810316
5172,0004299544,9782764805213
5173,0004064087,9782764805916
5174,0004064087,9782764805923
5175,0004064087,9782764805930
5176,0004064087,9782764808801
5177,0004658631,9782764809891
5178,0004658631,9782764809907
5179,0004658631,9782764809914
5180,0003251884,9782764803134
5181,0005802642,2897220651
5182,0003243918,9782764802984
5183,0004455268,9782764808771
5184,0004455268,9782764808788
5185,0004455268,9782764808795
5186,0003734589,9782764804643
5187,0006285524,2764814054
5188,0002992748,2764801807
5189,0006109220,2764813538
5190,0003605207,9782764804049
5191,0000588948,9782891119054
5192,0006262915,2764814356
5193,0004475524,9782764807781
5194,0003159855,2764803001
5195,0006203277,2764813864
5196,0003092235,2764800991
5197,0003700351,9782764804612
5198,0004514638,9782764808504
5199,0006434783,2764814925
5200,0003002122,2764801343
5201,0003321116,9782764803165
5202,0006567127,2764814763
5203,0006576648,2764812981
5204,0003868303,9782764804650
5205,0003978357,9782764805039
5206,0000588508,9782891119504
5207,0005431153,9782764810033
5208,0004534382,9782764808610
5209,0004003269,9782764805244
5210,0000624163,9782764800584
5211,0002855547,2764800576
5212,0004354196,9782764805732
5213,0004354196,9782764805749
5214,0006324420,2764813805
5215,0003076388,2764801866
5216,0000576481,2891119355
5217,0002607862,2764801378
5218,0000603838,2891119843
5219,0006442834,2764814534
5220,0003648769,9782764804322
5221,0003816892,9782764804162
5222,0006442855,2764814542
5223,0005617377,9782764811924
5224,0004183619,9782764805817
5225,0004183619,9782764808733
5226,0004183619,9782764809945
5227,0003606359,9782764802250
5228,0005066996,9782764810651
5229,0004509454,9782764809013
5230,0004509454,9782764809020
5231,0004509454,9782764810125
5232,0005012419,9782764811078
5233,0006388745,2764814488
5234,0003246556,9782764803172
5235,0006239338,2764813317
5236,0000621685,2764800525
5237,0002518217,9782764800942
5238,0004160823,9782764805787
5239,0004160823,9782764808191
5240,0004160823,9782764810156
5241,0006450460,9782764814789
5242,0005322187,9782764811610
5243,0003515959,9782764803189
5244,0003515959,9782764804100
5245,0006567128,2764814666
5246,0005992453,9782764813430
5247,0003505265,9782764803547
5248,0003505265,9782764804230
5249,0003505265,9782764804704
5250,0003161295,2764802404
5251,0000566908,2891119045
5252,0002991196,2-7648-0217-X
5253,0004548911,9782764809150
5254,0004500575,9782764808054
5255,0004500575,9782764808061
5256,0004500575,9782764808078
5257,0004514642,9782764809600
5258,0003806182,9782764804797
5259,0004942332,9782764808832
5260,0004146900,9782764805312
5261,0005071180,9782764810743
5262,0005989396,9782764813355
5263,0005204406,9782764811597
5264,0004612438,9782764810101
5265,0000623755,9782764800713
5266,0002520044,2764801009
5267,0005501005,9782764812105
5268,0004653644,9782764808139
5269,0000612341,9782764800027
5270,0005852408,9782764812594
5271,0005240275,9782764811504
